"userID"	"placeID"	"count"
2061	20294	1
2061	5538	2
2061	41	1
2061	20296	1
2061	20297	1
2061	13154	1
2061	170	1
2061	20298	1
2061	354	1
2061	7047	1
2061	20301	1
2061	8848	1
2061	20302	1
2061	1534	1
2061	360	4
2061	4031	1
2061	20304	1
2061	20305	1
2061	502	1
2061	20306	1
2061	20307	1
2061	4771	2
2061	20308	1
2061	1482	3
2061	20309	1
2061	2682	1
2061	20311	1
2061	4040	1
2061	20312	1
2061	20313	1
2061	1315	1
2061	307	1
2061	1255	2
2061	3781	1
2061	892	1
2061	20316	1
2061	52	1
2061	19233	1
2061	11	1
2081	20407	1
2081	20408	3
2081	20409	5
2081	13988	9
2081	229	3
2081	20411	50
2081	323	1
2081	20413	1
2081	20414	1
2081	20415	2
2081	3089	2
2081	485	2
2081	170	1
2081	20416	1
2081	584	8
2081	193	1
2081	20417	2
2081	20418	1
2081	5842	1
2081	1551	1
2081	16545	1
2081	442	1
2081	20421	1
2081	1661	1
2081	4174	1
2081	1131	1
2081	1885	2
2081	20423	1
2081	20424	1
2081	457	1
2087	156	4
2087	20443	94
2087	19794	6
2087	20444	1
2087	20445	2
2087	2062	1
2087	20449	3
2087	766	1
2087	1228	1
2087	344	1
2087	1341	1
2087	79	1
2087	20452	1
2097	20520	17
2097	5673	1
2097	20521	1
2097	20522	1
2097	111	11
2097	892	1
2097	20523	1
2097	20525	3
2097	52	2
2097	15957	1
2097	20529	1
2097	20531	1
2097	20532	2
2097	20533	2
2097	8825	1
2097	20534	1
2097	170	4
2097	161	14
2097	229	2
2097	8	4
2097	20535	1
2097	20536	6
2097	182	5
2097	8745	2
2097	13134	1
2097	696	1
2097	10304	1
2097	20539	1
2097	20540	1
2097	149	1
2097	171	1
2168	111	6
2168	20962	1
2168	3444	1
2168	229	10
2168	20963	27
2168	8206	2
2168	12	1
2168	464	3
2168	855	1
2168	16248	3
2168	20966	1
2168	20967	1
2168	20968	2
2168	246	1
2168	20970	3
2168	8290	3
2168	4874	1
2168	20974	1
2168	36	2
2168	1343	2
2168	20976	1
2168	3952	1
2168	20980	2
2168	632	1
2168	808	1
2168	20982	1
2168	888	2
2168	20985	1
2168	118	1
2168	59	1
2168	1228	1
2168	323	1
2168	492	2
2168	5142	1
2168	20987	1
2168	20988	1
2168	766	1
2168	99	1
2168	5538	1
2168	20992	1
2178	17539	1
2178	21038	10
2178	457	2
2178	21039	2
2178	304	3
2178	246	3
2178	21040	2
2178	1480	1
2178	21042	1
2178	862	1
2178	4402	1
2178	21043	1
2178	79	1
2178	6379	1
2178	812	2
2178	193	2
2178	21044	1
2178	4174	1
2178	21045	11
2178	632	1
2178	21046	8
2178	21047	11
2178	2862	1
2178	954	1
2178	12	2
2178	21049	2
2178	170	1
2178	21051	8
2178	1843	1
2178	388	1
2178	21052	1
2178	21053	2
2178	143	1
2178	21054	2
2178	16529	2
2178	21055	1
2178	15788	1
2178	13844	1
2178	20262	3
2178	180	1
2178	21057	1
2178	21059	1
2178	21060	1
2180	360	15
2180	7034	1
2180	888	2
2180	229	3
2180	4224	2
2180	12	23
2180	1188	1
2180	491	1
2180	464	4
2180	21067	1
2180	307	1
2180	3850	1
2180	3340	1
2180	1123	1
2180	4007	1
2180	17216	1
2180	193	1
2180	840	2
2180	118	1
2180	4033	4
2180	1195	1
2180	21073	6
2180	583	3
2180	21074	5
2180	21075	1
2180	485	1
2180	21077	2
2180	2821	1
2180	624	1
2199	21171	98
2199	21172	1
2199	1514	4
2199	11	11
2199	103	4
2199	21174	1
2199	862	1
2199	156	2
2199	15424	7
2199	21175	1
2199	1567	4
2199	2017	6
2199	323	1
2199	855	1
2199	21177	1
2199	21178	1
2199	21182	1
2199	583	1
2199	54	2
2199	4117	1
2199	393	1
2199	304	1
2209	21259	9
2209	156	10
2209	14013	1
2209	21261	5
2209	6568	1
2209	193	1
2209	21262	4
2209	5976	1
2209	21263	1
2209	21264	1
2209	21265	1
2209	320	1
2209	115	1
2209	171	1
2209	825	1
2209	1534	2
2209	10072	1
2209	7430	1
2209	21266	1
2209	21267	1
2209	393	6
2209	128	1
2209	21268	1
2209	21269	2
2209	4494	1
2209	2947	1
2209	21270	1
2209	21271	11
2209	103	7
2209	8518	1
2209	10620	1
2209	18067	2
2209	21272	1
2209	21273	1
2209	21274	1
2209	229	2
2209	21275	1
2209	246	3
2209	21276	1
2209	9576	1
2209	15706	1
2209	1591	1
2209	21278	1
2209	1434	1
2209	21280	1
2209	14707	1
2209	21281	1
2209	21283	1
2214	156	79
2214	1524	3
2214	103	3
2214	229	4
2214	161	4
2214	111	2
2214	246	1
2214	1093	1
2214	21294	1
2214	11477	1
2214	1245	2
2214	754	1
2214	1246	5
2214	8	2
2214	152	1
2214	397	1
2214	1186	1
2214	323	1
2214	21295	4
2214	21297	3
2214	21298	1
2214	193	1
2214	5669	1
2214	11	4
2214	307	1
2214	11421	1
2214	643	1
2214	1514	1
2214	8502	1
2214	54	1
2214	2157	1
2214	21299	1
2214	21300	1
2214	12534	1
2214	21303	2
2214	21304	1
2214	9385	1
2221	21359	1
2221	21360	51
2221	21361	9
2221	21364	6
2221	344	1
2221	21365	4
2221	21366	2
2221	21367	1
2221	6791	1
2221	21368	3
2221	21369	6
2221	103	11
2221	21370	1
2221	14427	1
2221	5670	1
2221	696	4
2221	21372	1
2221	812	1
2221	21374	2
2221	2192	9
2221	21376	1
2221	7539	1
2221	156	49
2221	10920	1
2221	826	1
2221	21377	2
2221	21378	8
2221	21379	11
2221	802	1
2221	2193	6
2221	246	2
2221	21382	1
2221	21383	1
2221	229	3
2221	21386	2
2221	1987	1
2221	21387	1
2221	21389	4
2221	1514	2
2221	21034	1
2221	3825	1
2221	21391	1
2221	7550	1
2221	21392	1
2221	21393	1
2221	36	1
2221	21394	1
2221	171	2
2221	21395	1
2221	3237	1
2221	21396	1
2221	5224	1
2221	21398	1
2221	8	2
2221	21399	1
2221	149	1
2221	800	1
2221	21400	4
2221	18716	1
2221	1327	1
2221	21401	1
2221	21402	1
2221	21403	1
2221	360	1
2221	21405	1
2239	176	39
2239	12	9
2239	5142	2
2239	21500	1
2239	21501	1
2239	492	1
2239	497	1
2239	21503	9
2239	21504	1
2239	1103	15
2239	643	1
2239	269	1
2239	193	1
2239	5099	1
2239	21507	1
2239	21508	1
2239	21510	7
2239	892	1
2239	3002	1
2239	21511	1
2249	21593	3
2249	14453	1
2249	21595	1
2249	8050	2
2249	5145	3
2249	5143	6
2249	617	1
2249	150	4
2249	21596	1
2249	21597	2
2249	21598	5
2249	5142	1
2249	21599	1
2249	149	1
2249	21602	1
2249	12132	7
2249	21603	1
2249	473	1
2249	464	1
2249	21604	1
2249	246	3
2249	6301	1
2249	248	3
2249	21606	4
2249	103	1
2249	798	1
2249	6020	1
2249	8483	1
2249	2157	3
2249	360	4
2249	2428	7
2249	21610	6
2249	12284	3
2249	21611	1
2249	457	1
2249	21612	1
2249	15800	1
2249	171	4
2249	393	1
2249	224	2
2249	208	1
2249	21614	1
2249	917	1
2249	230	1
2249	7220	1
2249	323	1
2249	21615	2
2249	1348	1
2249	21616	1
2249	5237	3
2249	492	2
2249	11	2
2249	21617	2
2249	7159	3
2249	182	2
2249	21619	11
2249	156	3
2249	5064	1
2249	42	1
2249	21621	1
2249	875	1
2249	497	1
2249	1228	1
2249	344	5
2249	871	1
2249	21622	2
2249	21624	1
2249	397	1
2249	21625	5
2249	2941	2
2249	16074	1
2249	21626	1
2249	583	1
2260	36	3
2260	18750	1
2260	224	2
2260	1502	1
2260	21712	1
2260	149	1
2260	13803	1
2260	7193	2
2260	21713	1
2260	754	1
2260	6359	2
2260	21714	2
2260	12	2
2260	4429	1
2260	16943	1
2260	21717	1
2260	2663	1
2260	21720	1
2260	18236	1
2260	21721	1
2260	21722	1
2260	21723	2
2260	104	1
2260	1729	1
2260	21725	1
2260	21727	1
2260	7826	2
2260	179	1
2260	1327	2
2260	16316	1
2260	21729	1
2260	180	1
2260	21730	2
2260	14917	2
2260	12074	3
2260	21732	17
2260	21733	2
2260	21734	2
2260	246	7
2260	21735	3
2260	748	1
2260	21737	2
2260	1966	2
2260	21738	1
2260	161	9
2260	21740	1
2260	21741	1
2260	41	1
2260	42	1
2260	11	1
2260	21742	1
2260	1482	1
2260	21743	1
2260	21744	1
2260	3192	1
2260	16970	1
2260	20704	1
2260	4658	1
2260	21746	1
2260	21747	1
2260	5944	1
2260	3351	1
2260	132	1
2261	21749	2
2261	21750	1
2261	3082	2
2261	12275	2
2261	36	10
2261	323	1
2261	2522	5
2261	2742	9
2261	21752	7
2261	21753	1
2261	21754	3
2261	224	2
2261	21756	13
2261	21757	1
2261	52	1
2261	1012	3
2261	2181	5
2261	32	6
2261	21759	2
2261	21760	1
2261	21762	1
2261	21763	1
2261	21765	1
2261	21766	1
2261	21767	1
2261	284	1
2261	624	11
2261	21769	1
2261	4033	1
2261	21770	2
2261	5167	2
2261	910	1
2261	13722	1
2261	363	1
2261	21771	1
2261	193	1
2261	21772	2
2261	21773	1
2261	21775	1
2263	228	1
2263	21780	4
2263	2821	2
2263	36	13
2263	1862	1
2263	21781	7
2263	888	14
2263	171	7
2263	3162	4
2263	229	2
2263	6744	8
2263	399	10
2263	464	1
2263	41	1
2263	103	21
2263	1195	1
2263	21787	4
2263	7	3
2263	436	1
2263	11	1
2263	360	2
2263	1228	1
2263	6929	4
2263	21788	1
2263	21789	3
2263	21790	1
2263	643	1
2263	492	1
2263	21791	6
2263	800	5
2263	21792	1
2263	9637	1
2263	3653	1
2263	193	1
2263	3318	1
2263	21794	1
2263	21795	3
2263	21796	3
2263	21797	1
2263	246	1
2263	224	2
2263	21799	1
2263	2705	1
2263	5538	2
2263	21800	1
2263	344	2
2263	21801	3
2263	7193	2
2263	853	1
2263	21803	4
2263	21804	2
2263	21805	1
2263	21806	3
2263	5379	1
2263	339	1
2263	485	1
2263	21807	1
2263	21808	3
2263	3850	2
2263	497	5
2263	1519	1
2263	21809	1
2263	871	1
2263	179	1
2263	157	1
2263	198	1
2263	21812	8
2263	9041	3
2263	21813	1
2263	21814	1
2263	21815	1
2263	468	1
2263	21816	1
2263	1396	1
2263	21817	2
2263	21819	1
2263	21820	1
2263	21821	1
2263	21822	1
2263	73	1
2263	2127	1
2263	3611	1
2303	1299	16
2303	22034	1
2303	42	1
2303	766	3
2303	22035	1
2303	22036	44
2303	22037	1
2303	22038	5
2303	22040	2
2303	22041	2
2303	22042	1
2303	22043	1
2303	22044	1
2303	537	2
2303	252	4
2303	3066	1
2303	22045	1
2303	22046	1
2303	12	2
2303	2064	1
2303	22047	1
2303	4405	2
2303	22048	1
2303	11613	1
2303	22049	2
2303	5511	2
2303	111	2
2303	18166	1
2303	3347	1
2303	618	1
2303	22050	1
2303	104	1
2303	22051	2
2303	11485	9
2303	22052	1
2303	246	1
2303	18625	1
2303	22053	2
2303	22054	1
2303	22055	3
2303	7815	1
2303	14880	2
2303	22057	1
2303	1577	1
2303	22058	1
2303	619	1
2303	22059	1
2303	22060	1
2303	22061	1
2303	809	1
2303	22063	1
2303	2030	1
2303	22064	1
2304	150	2
2304	888	83
2304	12	2
2304	22066	52
2304	1514	4
2304	156	4
2304	860	1
2304	304	2
2304	22067	2
2304	1228	1
2304	19689	1
2304	4446	4
2304	22068	1
2304	6948	1
2304	4234	2
2304	11	3
2304	44	1
2304	1125	1
2304	22072	5
2304	8394	4
2304	22073	1
2304	8	1
2304	22074	1
2304	193	1
2304	22075	1
2304	892	1
2304	364	1
2304	19219	1
2309	1476	1
2309	1626	2
2309	36	9
2309	3182	1
2309	22108	3
2309	22109	1
2309	22110	1
2309	22111	1
2309	22112	1
2309	22113	2
2309	4623	1
2309	17570	1
2309	11798	5
2309	5191	1
2309	10058	1
2309	22115	1
2309	19164	8
2309	22117	5
2309	22118	1
2309	22119	1
2309	360	4
2309	320	5
2309	20595	2
2309	22120	1
2309	22121	1
2309	10145	2
2309	22122	1
2309	20001	1
2309	132	1
2309	10514	1
2309	22123	2
2309	1228	1
2309	22124	1
2309	22125	1
2309	22126	1
2309	10566	2
2309	22127	1
2309	22128	1
2309	22129	1
2309	14703	6
2309	22130	2
2309	161	1
2309	22131	1
2309	22132	1
2309	21794	1
2309	22133	3
2309	22134	1
2309	170	3
2309	11	2
2309	2509	1
2309	917	2
2309	10760	1
2309	2145	1
2309	908	1
2309	16507	2
2309	22135	2
2309	7882	2
2309	22136	1
2309	22138	2
2309	3969	1
2309	6672	1
2309	22140	1
2309	7437	1
2309	15002	1
2309	1572	1
2309	22144	1
2309	920	1
2309	22145	1
2309	22147	1
2309	16326	1
2309	1790	1
2309	4771	2
2309	6753	1
2309	22148	2
2309	1624	1
2309	3002	1
2309	4615	1
2309	339	1
2309	1286	1
2309	20362	1
2309	1891	1
2309	10076	1
2309	22152	1
2309	22153	1
2309	17608	1
2309	3421	1
2309	22156	3
2309	20057	1
2309	22157	1
2309	172	1
2309	21822	1
2309	1628	2
2309	9528	1
2309	18343	1
2309	364	1
2315	22182	53
2315	2442	6
2315	36	7
2315	22184	2
2315	22185	1
2315	621	1
2315	6791	1
2315	22187	1
2315	258	1
2315	99	1
2315	22188	1
2315	16534	5
2315	9404	1
2315	22190	2
2315	846	1
2315	22192	2
2315	171	1
2315	11	11
2315	4555	2
2315	22196	4
2315	22197	15
2315	12	1
2315	149	1
2315	9233	1
2315	103	3
2315	1315	2
2315	307	1
2315	892	1
2315	19265	1
2315	22199	1
2315	22202	2
2315	22204	2
2315	22206	1
2315	485	4
2315	5601	2
2315	5098	2
2315	22208	2
2315	2017	3
2315	22209	7
2315	917	1
2315	22211	1
2315	22213	2
2315	3089	2
2315	22214	1
2315	22215	1
2315	22216	1
2315	22218	1
2315	22219	2
2315	766	2
2315	360	1
2315	22222	2
2315	22223	1
2315	22224	1
2315	12385	1
2315	4306	3
2315	20948	1
2315	16208	2
2315	22225	1
2315	11306	1
2315	22226	1
2315	1519	1
2315	22229	1
2315	7170	1
2315	617	1
2315	12300	1
2315	22231	1
2315	584	1
2315	339	1
2315	7020	1
2315	22234	1
2315	13373	1
2315	13154	1
2315	3338	1
2315	22235	1
2315	22238	1
2315	22239	1
2315	107	1
2316	22240	3
2316	22241	1
2316	892	1
2316	7137	1
2316	22242	1
2316	22243	2
2316	63	1
2316	12	13
2316	22244	13
2316	22245	1
2316	485	3
2316	22246	1
2316	99	1
2316	4397	7
2316	22247	7
2316	619	2
2316	22249	1
2316	888	53
2316	15597	6
2316	22250	4
2316	161	31
2316	22251	3
2316	6301	1
2316	11	2
2316	9338	1
2316	229	5
2316	22254	1
2316	3066	1
2316	22255	1
2316	19468	1
2316	22257	2
2316	22259	1
2316	224	4
2316	525	2
2316	22260	1
2316	624	3
2316	41	2
2316	22261	3
2316	22262	2
2316	111	16
2316	22264	1
2316	7180	1
2316	122	1
2316	13350	1
2316	13154	2
2316	22265	2
2316	13246	1
2316	13330	1
2316	21855	1
2316	15722	1
2316	22266	1
2316	6287	1
2316	13369	1
2316	5517	8
2316	22268	1
2316	3937	1
2316	1522	2
2316	22269	3
2316	22270	1
2316	22271	1
2316	36	12
2316	22273	1
2316	1966	1
2316	42	2
2316	1003	3
2316	22274	1
2316	22276	1
2316	22277	2
2316	246	4
2316	1343	2
2316	3179	1
2316	8627	1
2316	5345	1
2316	22278	1
2316	5848	1
2316	22279	1
2316	22280	1
2316	22283	1
2316	10304	1
2316	22284	1
2316	22286	2
2316	9201	1
2316	3476	1
2316	22288	1
2316	22289	1
2316	22290	1
2316	22291	1
2316	11302	1
2316	22293	3
2316	1594	1
2316	22295	1
2316	1286	1
2316	22296	1
2316	11221	8
2316	304	4
2316	22297	2
2316	22298	1
2316	2157	1
2316	2947	1
2316	22300	1
2316	22301	1
2316	132	2
2316	22302	10
2316	22303	2
2316	320	1
2316	2039	1
2316	22308	1
2316	865	1
2316	3745	1
2316	5509	1
2316	825	1
2316	17673	1
2316	22312	1
2316	22313	4
2316	298	1
2316	22314	2
2316	22315	1
2316	1055	1
2316	840	1
2316	22316	1
2316	22317	2
2316	22319	1
2316	2821	1
2316	917	2
2316	22321	1
2316	13986	1
2316	22322	1
2316	22323	1
2316	22325	1
2316	22326	1
2316	22327	1
2316	10087	1
2316	22328	1
2316	954	7
2316	5261	8
2316	22329	1
2316	3782	1
2316	436	1
2316	1283	3
2316	22331	1
2316	1228	1
2316	13716	1
2316	5970	1
2316	2792	1
2316	22332	1
2316	176	1
2316	274	1
2316	22333	1
2316	502	2
2316	22335	1
2316	2	1
2316	1769	1
2316	22339	1
2316	103	1
2316	22340	1
2316	22341	1
2316	3082	1
2316	2170	1
2316	846	1
2316	22342	1
2316	22343	1
2316	2094	1
2316	22345	1
2316	18167	6
2316	22347	1
2316	22348	2
2316	4396	1
2316	22350	1
2316	22351	1
2316	18149	1
2316	1348	1
2316	22353	1
2316	22354	1
2320	149	20
2320	17593	1
2320	22395	9
2320	182	2
2320	22397	2
2320	152	1
2320	888	13
2320	22398	1
2320	22399	3
2320	22402	1
2320	22403	1
2320	5098	1
2320	22404	2
2320	36	2
2320	22405	2
2320	1131	1
2320	150	3
2320	892	1
2320	3525	1
2320	1189	1
2320	2014	1
2320	2056	4
2320	22410	1
2320	12	3
2320	3890	1
2320	1519	2
2320	344	2
2320	246	1
2320	156	2
2320	22414	2
2320	1314	1
2320	111	1
2320	14050	1
2322	1003	6
2322	171	4
2322	156	84
2322	9994	3
2322	10971	2
2322	497	6
2322	364	1
2322	22418	2
2322	22419	5
2322	54	3
2322	1570	5
2322	3210	7
2322	22420	1
2322	22422	4
2322	643	1
2322	246	1
2322	103	2
2322	871	3
2322	6811	2
2322	22425	1
2322	304	2
2322	7976	3
2322	339	3
2322	2061	1
2322	22427	1
2322	640	4
2322	22428	1
2322	579	1
2322	229	2
2322	22431	1
2322	11	14
2322	17494	2
2322	22432	1
2322	2707	1
2322	10829	1
2322	22435	3
2322	2062	1
2322	18930	1
2322	360	3
2322	8	2
2322	22438	1
2322	1140	1
2322	9986	1
2322	22439	1
2322	618	1
2322	9081	1
2322	22441	1
2322	892	1
2322	22442	1
2322	1838	1
2322	10973	1
2322	22444	1
2322	22445	1
2322	224	1
2322	9668	2
2322	22448	2
2322	393	4
2322	802	1
2322	22451	1
2322	161	3
2322	2714	1
2322	22453	1
2322	1468	1
2322	22454	1
2322	22455	1
2322	13256	1
2322	22457	1
2322	22458	1
2322	3426	1
2322	875	1
2322	150	3
2322	4319	1
2322	492	2
2322	22460	1
2322	193	1
2322	22461	1
2322	3979	1
2322	22466	1
2322	22467	1
2322	22468	1
2322	22469	1
2322	21848	1
2322	1123	1
2322	22470	1
2324	21605	1
2324	22481	72
2324	22482	13
2324	22483	1
2324	18583	1
2324	1614	1
2324	22484	1
2324	170	1
2324	22485	1
2324	13365	2
2324	1655	2
2324	171	1
2324	643	1
2324	2353	1
2324	111	2
2324	52	1
2324	1353	1
2324	2043	1
2324	229	1
2324	4937	2
2324	21359	1
2324	22486	4
2324	22488	25
2324	22489	1
2324	22491	2
2324	20460	2
2324	21337	6
2324	323	2
2324	246	4
2324	21029	1
2324	392	1
2324	22492	1
2324	1012	1
2324	22493	1
2324	360	2
2324	22495	2
2324	22496	4
2324	22499	1
2324	4297	1
2324	22500	1
2324	22501	1
2324	284	1
2324	22503	1
2324	1327	1
2324	3470	1
2324	1727	3
2324	858	2
2324	22504	1
2324	22505	1
2324	36	2
2324	22506	1
2324	22507	1
2324	22508	1
2324	22509	1
2324	22510	1
2324	954	62
2324	22511	1
2324	22512	1
2324	1195	2
2324	892	5
2324	344	1
2324	855	1
2324	4494	1
2324	307	1
2324	22515	8
2324	20465	4
2324	1476	1
2324	20464	1
2324	22516	1
2324	22518	1
2324	1188	1
2324	22519	1
2324	808	1
2324	3085	1
2324	156	2
2324	22520	1
2324	161	1
2324	782	1
2324	22522	1
2324	12	1
2324	1783	1
2324	1964	1
2324	871	1
2324	1314	1
2329	858	3
2329	22560	1
2329	21073	48
2329	36	41
2329	1086	7
2329	485	1
2329	360	3
2329	21066	20
2329	22563	7
2329	7609	4
2329	248	2
2329	1396	1
2329	11399	1
2329	12	1
2329	152	1
2329	22569	3
2329	22570	1
2329	5428	1
2329	892	1
2329	171	1
2329	22573	1
2329	21077	5
2329	22574	1
2329	1964	1
2329	11663	1
2329	103	11
2329	41	1
2329	3564	1
2329	22576	1
2329	15240	1
2329	22577	2
2329	73	1
2329	1166	1
2329	22579	1
2329	1090	1
2329	22580	1
2343	15212	15
2343	22664	18
2343	4033	3
2343	100	8
2343	617	1
2343	8	7
2343	21317	2
2343	22665	15
2343	4234	1
2343	103	4
2343	892	10
2343	22668	1
2343	121	3
2343	22669	1
2343	2955	2
2343	1524	1
2343	2867	1
2343	7925	1
2343	111	1
2343	11601	1
2343	22673	1
2343	1802	1
2345	22686	35
2345	492	8
2345	22688	1
2345	22689	22
2345	888	18
2345	22690	7
2345	22691	9
2345	640	5
2345	1469	5
2345	802	4
2345	22695	2
2345	22696	1
2345	19832	11
2345	22698	2
2345	14948	5
2345	871	2
2345	22701	1
2345	393	2
2345	4234	1
2345	5180	1
2345	16239	1
2345	22703	2
2345	13633	1
2345	457	1
2345	22704	1
2345	22705	1
2345	22708	1
2345	22709	1
2345	22710	1
2345	9350	2
2345	22711	1
2345	1286	2
2345	2436	1
2345	20715	1
2345	13614	1
2345	22714	1
2345	22715	1
2345	7047	1
2345	22716	1
2345	22717	3
2345	22720	4
2345	8848	1
2345	307	1
2345	1966	2
2345	22721	1
2345	9313	1
2345	22722	1
2345	14963	1
2345	502	1
2345	1548	1
2345	20687	1
2345	523	1
2345	22727	1
2351	122	97
2351	436	15
2351	13212	25
2351	149	13
2351	393	2
2351	5807	5
2351	22768	1
2351	397	1
2351	171	42
2351	1476	1
2351	442	3
2351	19072	2
2351	1348	1
2351	643	1
2351	2137	4
2351	640	1
2351	19354	1
2351	11	2
2351	22772	1
2351	16570	1
2351	399	2
2351	22776	1
2351	156	1
2351	491	3
2351	472	6
2351	870	2
2351	502	1
2351	104	1
2351	8	2
2351	150	3
2351	103	1
2351	871	1
2351	364	8
2351	642	5
2351	1195	1
2351	246	1
2351	22777	1
2351	189	1
2351	659	1
2351	1030	1
2351	1299	1
2351	10830	1
2351	213	1
2351	5574	1
2351	1054	1
2358	171	1
2358	156	18
2358	642	3
2358	246	1
2358	22804	4
2358	476	2
2358	659	3
2358	111	1
2358	22807	1
2358	3673	1
2358	239	1
2358	12	3
2358	11	6
2358	22811	2
2358	22812	17
2358	22813	1
2358	22814	1
2358	22817	7
2358	5345	2
2358	1969	13
2358	22818	1
2358	22821	1
2358	22822	1
2358	583	1
2362	156	82
2362	364	5
2362	7113	63
2362	21307	1
2362	22886	4
2362	3046	20
2362	11606	2
2362	541	2
2362	14371	1
2362	1482	14
2362	22888	21
2362	22889	1
2362	825	3
2362	442	6
2362	22891	1
2362	388	1
2362	22892	1
2362	393	3
2362	15212	1
2362	754	1
2362	22895	4
2362	728	1
2362	22896	1
2362	4399	1
2362	9896	1
2362	1396	1
2362	4818	1
2362	917	1
2362	246	1
2362	22901	1
2362	176	1
2362	22902	1
2373	360	4
2373	103	4
2373	252	10
2373	11	1
2373	643	4
2373	2437	4
2373	8	5
2373	4494	1
2373	15331	2
2373	22953	1
2373	73	1
2373	6359	5
2373	21696	2
2373	171	2
2373	2181	1
2373	22954	1
2373	22955	1
2373	1131	11
2373	149	4
2373	1090	1
2373	492	5
2373	22957	2
2373	802	1
2373	442	2
2373	22958	1
2373	339	1
2373	19813	1
2373	1594	1
2391	23024	17
2391	323	1
2391	954	81
2391	156	80
2391	888	42
2391	754	11
2391	11	12
2391	1188	9
2391	171	1
2391	23027	1
2391	8	5
2391	23028	3
2391	328	4
2391	579	2
2391	1228	7
2391	802	3
2391	23029	1
2391	15867	2
2391	1327	1
2391	442	1
2391	47	1
2391	23030	1
2391	23031	1
2391	1802	1
2391	875	1
2391	1030	1
2391	1054	1
2391	320	1
2391	23033	4
2391	304	1
2391	871	1
2391	2988	1
2391	246	3
2391	44	1
2391	2043	1
2391	23034	1
2391	2145	1
2391	640	1
2391	23037	2
2391	12	1
2391	1808	1
2426	23197	1
2426	23198	2
2426	23199	1
2426	4	6
2426	23200	2
2426	23201	1
2426	917	2
2426	47	3
2426	23205	1
2426	360	2
2426	8956	1
2426	229	1
2426	23206	1
2426	1278	1
2426	618	3
2426	579	1
2426	23208	3
2426	23209	1
2426	23211	2
2426	23212	1
2426	41	3
2426	3660	1
2426	307	2
2426	23213	2
2426	8966	1
2426	447	5
2426	9509	1
2426	23215	1
2426	497	1
2426	1202	1
2426	23217	1
2426	23219	1
2426	14947	1
2426	23220	1
2426	4955	1
2426	8025	5
2426	23221	8
2426	21935	1
2426	2120	1
2426	23225	1
2426	14666	1
2426	23228	1
2426	23229	1
2435	12630	13
2435	892	8
2435	229	18
2435	23298	1
2435	23300	6
2435	384	1
2435	23304	5
2435	23305	2
2435	23306	2
2435	23307	4
2435	23308	12
2435	157	1
2435	138	1
2435	23310	6
2435	282	6
2435	23311	2
2435	23312	2
2435	870	1
2435	121	2
2435	3089	1
2435	23315	1
2435	103	1
2435	111	2
2435	23316	1
2435	5808	1
2435	1245	1
2435	23317	19
2435	23318	1
2435	1228	2
2435	1686	1
2435	171	1
2435	23319	1
2435	12	1
2435	2947	6
2435	3660	3
2435	23320	1
2435	25	2
2435	10415	1
2435	23322	1
2435	23323	1
2435	198	3
2435	754	2
2435	73	1
2435	23324	1
2435	23327	1
2435	246	1
2435	5327	1
2435	1103	1
2435	248	1
2439	14022	1
2439	21283	1
2439	176	9
2439	13490	1
2439	111	1
2439	19066	1
2439	23341	5
2439	36	1
2439	3730	4
2439	23342	1
2439	23343	2
2439	23344	1
2439	11	1
2439	9385	1
2439	152	2
2439	23345	1
2439	10763	3
2439	266	1
2439	13968	6
2439	754	2
2439	23347	1
2439	132	1
2439	23348	4
2439	7291	1
2439	1534	1
2439	13428	1
2439	876	2
2439	23352	2
2439	11912	1
2439	258	1
2439	846	3
2439	354	1
2439	23354	1
2439	23357	3
2439	1353	1
2439	149	2
2439	23358	2
2439	5074	1
2439	908	1
2439	23360	3
2439	11911	1
2439	14461	1
2439	23361	1
2439	8242	1
2439	23362	1
2439	14003	3
2439	13969	1
2439	23363	2
2439	23365	1
2439	13531	1
2439	23366	1
2439	179	2
2439	11327	1
2439	1794	1
2439	808	1
2439	12377	1
2439	23367	1
2439	1327	1
2439	20989	1
2439	23368	2
2439	23370	1
2439	4906	1
2439	23371	1
2439	23372	1
2439	23374	1
2439	307	1
2439	12	1
2446	23399	3
2446	1129	3
2446	1140	1
2446	20087	1
2446	4174	4
2446	23400	9
2446	1382	3
2446	13045	1
2446	23403	5
2446	583	9
2446	323	4
2446	176	3
2446	23404	7
2446	7	1
2446	36	2
2446	1123	1
2446	643	14
2446	18053	11
2446	23406	1
2446	217	1
2446	492	2
2446	229	1
2446	1655	3
2446	23407	1
2446	23408	1
2446	12	2
2446	193	1
2446	397	2
2446	42	2
2446	13048	1
2446	23411	1
2446	892	1
2446	1974	2
2446	344	1
2446	840	1
2446	1391	2
2446	23416	1
2446	436	1
2446	224	1
2447	132	8
2447	152	1
2447	23418	1
2447	122	4
2447	23419	6
2447	23421	1
2447	1315	1
2447	23422	3
2447	2284	2
2447	284	1
2447	111	2
2447	1838	1
2447	892	1
2447	246	1
2447	4374	1
2447	21671	1
2447	23424	82
2447	23425	1
2447	491	1
2447	23426	1
2447	23427	1
2447	9847	3
2447	12630	1
2447	1353	1
2447	23428	1
2447	8	1
2447	23431	1
2447	323	1
2447	23432	1
2447	22243	1
2447	150	1
2447	583	2
2447	304	1
2447	1396	1
2447	1314	1
2447	393	1
2447	23433	1
2447	23434	1
