:START_ID(User-ID),:END_ID(Place-ID),:TYPE
1632,2279,CHECKED_IN
1632,16597,CHECKED_IN
1632,16598,CHECKED_IN
1632,497,CHECKED_IN
1632,870,CHECKED_IN
1632,583,CHECKED_IN
1632,492,CHECKED_IN
1632,523,CHECKED_IN
1632,16600,CHECKED_IN
1632,16601,CHECKED_IN
1632,339,CHECKED_IN
1632,16602,CHECKED_IN
1632,224,CHECKED_IN
1632,6487,CHECKED_IN
1632,1015,CHECKED_IN
1632,16603,CHECKED_IN
1632,246,CHECKED_IN
1632,892,CHECKED_IN
1632,103,CHECKED_IN
1632,171,CHECKED_IN
1632,502,CHECKED_IN
1632,3002,CHECKED_IN
1632,812,CHECKED_IN
1632,16604,CHECKED_IN
1632,2293,CHECKED_IN
1632,54,CHECKED_IN
1632,304,CHECKED_IN
1638,1195,CHECKED_IN
1638,16629,CHECKED_IN
1638,13639,CHECKED_IN
1638,485,CHECKED_IN
1638,1802,CHECKED_IN
1638,14570,CHECKED_IN
1638,1228,CHECKED_IN
1638,157,CHECKED_IN
1638,16632,CHECKED_IN
1638,1534,CHECKED_IN
1638,320,CHECKED_IN
1638,16634,CHECKED_IN
1638,1012,CHECKED_IN
1638,171,CHECKED_IN
1638,6275,CHECKED_IN
1638,16637,CHECKED_IN
1638,16638,CHECKED_IN
1638,16639,CHECKED_IN
1638,16640,CHECKED_IN
1638,492,CHECKED_IN
1638,1245,CHECKED_IN
1638,104,CHECKED_IN
1638,16642,CHECKED_IN
1638,323,CHECKED_IN
1638,198,CHECKED_IN
1638,16644,CHECKED_IN
1638,2940,CHECKED_IN
1638,1341,CHECKED_IN
1638,16645,CHECKED_IN
1638,2183,CHECKED_IN
1638,2941,CHECKED_IN
1638,360,CHECKED_IN
1638,16648,CHECKED_IN
1638,193,CHECKED_IN
1638,11,CHECKED_IN
1638,5098,CHECKED_IN
1638,16650,CHECKED_IN
1638,364,CHECKED_IN
1638,1314,CHECKED_IN
1638,16651,CHECKED_IN
1638,502,CHECKED_IN
1638,103,CHECKED_IN
1638,179,CHECKED_IN
1638,246,CHECKED_IN
1638,754,CHECKED_IN
1638,16653,CHECKED_IN
1638,16654,CHECKED_IN
1638,541,CHECKED_IN
1638,16656,CHECKED_IN
1638,150,CHECKED_IN
1638,3012,CHECKED_IN
1638,1419,CHECKED_IN
1642,11,CHECKED_IN
1642,892,CHECKED_IN
1642,393,CHECKED_IN
1642,2222,CHECKED_IN
1642,180,CHECKED_IN
1642,1729,CHECKED_IN
1642,16665,CHECKED_IN
1642,16666,CHECKED_IN
1642,11083,CHECKED_IN
1642,16667,CHECKED_IN
1642,111,CHECKED_IN
1642,1264,CHECKED_IN
1642,16670,CHECKED_IN
1642,16671,CHECKED_IN
1642,16673,CHECKED_IN
1642,3610,CHECKED_IN
1642,16674,CHECKED_IN
1642,16675,CHECKED_IN
1642,2922,CHECKED_IN
1642,16676,CHECKED_IN
1642,13154,CHECKED_IN
1642,3497,CHECKED_IN
1642,417,CHECKED_IN
1642,1140,CHECKED_IN
1642,16680,CHECKED_IN
1642,16681,CHECKED_IN
1642,3020,CHECKED_IN
1642,16684,CHECKED_IN
1642,16685,CHECKED_IN
1642,16686,CHECKED_IN
1642,16687,CHECKED_IN
1642,16689,CHECKED_IN
1642,11778,CHECKED_IN
1642,384,CHECKED_IN
1642,2855,CHECKED_IN
1642,16690,CHECKED_IN
1642,825,CHECKED_IN
1642,16692,CHECKED_IN
1642,3728,CHECKED_IN
1642,16693,CHECKED_IN
1642,16694,CHECKED_IN
1642,16695,CHECKED_IN
1642,16696,CHECKED_IN
1642,2275,CHECKED_IN
1642,16699,CHECKED_IN
1642,16700,CHECKED_IN
1642,16701,CHECKED_IN
1642,16703,CHECKED_IN
1642,16704,CHECKED_IN
1642,16705,CHECKED_IN
1642,104,CHECKED_IN
1642,99,CHECKED_IN
1642,16708,CHECKED_IN
1642,16709,CHECKED_IN
1642,5926,CHECKED_IN
1642,36,CHECKED_IN
1642,16710,CHECKED_IN
1642,172,CHECKED_IN
1642,16711,CHECKED_IN
1642,16712,CHECKED_IN
1642,766,CHECKED_IN
1642,3426,CHECKED_IN
1642,16713,CHECKED_IN
1642,1023,CHECKED_IN
1663,14502,CHECKED_IN
1663,16816,CHECKED_IN
1663,3634,CHECKED_IN
1663,16817,CHECKED_IN
1663,2786,CHECKED_IN
1663,16818,CHECKED_IN
1663,16819,CHECKED_IN
1663,14932,CHECKED_IN
1663,16820,CHECKED_IN
1663,1369,CHECKED_IN
1663,16821,CHECKED_IN
1663,149,CHECKED_IN
1663,16822,CHECKED_IN
1663,122,CHECKED_IN
1663,16823,CHECKED_IN
1663,417,CHECKED_IN
1663,16824,CHECKED_IN
1663,1108,CHECKED_IN
1663,1249,CHECKED_IN
1663,16826,CHECKED_IN
1663,16828,CHECKED_IN
1663,339,CHECKED_IN
1663,442,CHECKED_IN
1663,2062,CHECKED_IN
1663,229,CHECKED_IN
1663,1353,CHECKED_IN
1663,3107,CHECKED_IN
1663,1453,CHECKED_IN
1663,1891,CHECKED_IN
1663,892,CHECKED_IN
1663,393,CHECKED_IN
1663,11,CHECKED_IN
1663,16830,CHECKED_IN
1663,16831,CHECKED_IN
1663,176,CHECKED_IN
1663,16116,CHECKED_IN
1663,16832,CHECKED_IN
1663,16833,CHECKED_IN
1663,16835,CHECKED_IN
1663,103,CHECKED_IN
1663,16836,CHECKED_IN
1663,1237,CHECKED_IN
1663,4374,CHECKED_IN
1663,754,CHECKED_IN
1663,871,CHECKED_IN
1663,1299,CHECKED_IN
1663,11722,CHECKED_IN
1663,16841,CHECKED_IN
1663,16844,CHECKED_IN
1663,605,CHECKED_IN
1663,323,CHECKED_IN
1663,1482,CHECKED_IN
1663,269,CHECKED_IN
1663,16847,CHECKED_IN
1663,344,CHECKED_IN
1663,875,CHECKED_IN
1663,150,CHECKED_IN
1663,1666,CHECKED_IN
1663,265,CHECKED_IN
1663,3815,CHECKED_IN
1663,104,CHECKED_IN
1663,1205,CHECKED_IN
1663,262,CHECKED_IN
1663,16852,CHECKED_IN
1663,171,CHECKED_IN
1663,1126,CHECKED_IN
1663,1594,CHECKED_IN
1663,1314,CHECKED_IN
1663,360,CHECKED_IN
1663,16855,CHECKED_IN
1663,36,CHECKED_IN
1663,364,CHECKED_IN
1663,16858,CHECKED_IN
1663,3002,CHECKED_IN
1663,10763,CHECKED_IN
1663,16859,CHECKED_IN
1663,1341,CHECKED_IN
1663,16860,CHECKED_IN
1663,3779,CHECKED_IN
1663,16862,CHECKED_IN
1663,16863,CHECKED_IN
1663,1548,CHECKED_IN
1663,16689,CHECKED_IN
1671,12498,CHECKED_IN
1671,16910,CHECKED_IN
1671,16911,CHECKED_IN
1671,16913,CHECKED_IN
1671,16914,CHECKED_IN
1671,7255,CHECKED_IN
1671,16916,CHECKED_IN
1671,1099,CHECKED_IN
1671,16918,CHECKED_IN
1671,16919,CHECKED_IN
1671,846,CHECKED_IN
1671,16921,CHECKED_IN
1671,16922,CHECKED_IN
1671,16925,CHECKED_IN
1671,16926,CHECKED_IN
1671,16931,CHECKED_IN
1671,5440,CHECKED_IN
1671,16932,CHECKED_IN
1671,16933,CHECKED_IN
1671,16934,CHECKED_IN
1671,1251,CHECKED_IN
1671,485,CHECKED_IN
1671,3319,CHECKED_IN
1671,16936,CHECKED_IN
1671,16937,CHECKED_IN
1671,16938,CHECKED_IN
1671,16939,CHECKED_IN
1671,1012,CHECKED_IN
1671,7,CHECKED_IN
1671,111,CHECKED_IN
1671,36,CHECKED_IN
1677,12125,CHECKED_IN
1677,892,CHECKED_IN
1677,16969,CHECKED_IN
1677,16970,CHECKED_IN
1677,16971,CHECKED_IN
1677,16972,CHECKED_IN
1677,16973,CHECKED_IN
1677,246,CHECKED_IN
1677,3611,CHECKED_IN
1677,2922,CHECKED_IN
1677,16974,CHECKED_IN
1677,16975,CHECKED_IN
1677,16976,CHECKED_IN
1677,876,CHECKED_IN
1677,36,CHECKED_IN
1677,13612,CHECKED_IN
1677,16977,CHECKED_IN
1677,7469,CHECKED_IN
1677,16978,CHECKED_IN
1677,6894,CHECKED_IN
1677,16979,CHECKED_IN
1677,10717,CHECKED_IN
1677,16982,CHECKED_IN
1677,16983,CHECKED_IN
1677,16984,CHECKED_IN
1677,16985,CHECKED_IN
1677,16986,CHECKED_IN
1677,16987,CHECKED_IN
1677,5729,CHECKED_IN
1677,16988,CHECKED_IN
1677,16990,CHECKED_IN
1677,52,CHECKED_IN
1677,16991,CHECKED_IN
1677,16992,CHECKED_IN
1677,4234,CHECKED_IN
1677,16993,CHECKED_IN
1677,16994,CHECKED_IN
1677,14364,CHECKED_IN
1677,4252,CHECKED_IN
1677,16997,CHECKED_IN
1677,16999,CHECKED_IN
1677,17000,CHECKED_IN
1677,17001,CHECKED_IN
1677,17003,CHECKED_IN
1677,17004,CHECKED_IN
1677,17005,CHECKED_IN
1677,17006,CHECKED_IN
1677,8918,CHECKED_IN
1677,8051,CHECKED_IN
1677,17007,CHECKED_IN
1677,870,CHECKED_IN
1677,485,CHECKED_IN
1677,17008,CHECKED_IN
1677,17009,CHECKED_IN
1677,17010,CHECKED_IN
1677,17011,CHECKED_IN
1677,17012,CHECKED_IN
1677,17013,CHECKED_IN
1677,17014,CHECKED_IN
1677,1140,CHECKED_IN
1677,17015,CHECKED_IN
1677,63,CHECKED_IN
1677,17016,CHECKED_IN
1677,10075,CHECKED_IN
1677,32,CHECKED_IN
1677,17017,CHECKED_IN
1677,17018,CHECKED_IN
1677,17019,CHECKED_IN
1677,17020,CHECKED_IN
1677,871,CHECKED_IN
1677,6020,CHECKED_IN
1677,17021,CHECKED_IN
1677,17022,CHECKED_IN
1677,361,CHECKED_IN
1677,17023,CHECKED_IN
1677,17024,CHECKED_IN
1683,3323,CHECKED_IN
1683,17062,CHECKED_IN
1683,193,CHECKED_IN
1683,11,CHECKED_IN
1683,4615,CHECKED_IN
1683,846,CHECKED_IN
1683,17064,CHECKED_IN
1683,11653,CHECKED_IN
1683,122,CHECKED_IN
1683,3082,CHECKED_IN
1683,1123,CHECKED_IN
1683,111,CHECKED_IN
1683,156,CHECKED_IN
1683,17067,CHECKED_IN
1683,17068,CHECKED_IN
1683,17070,CHECKED_IN
1683,5490,CHECKED_IN
1683,16810,CHECKED_IN
1683,17071,CHECKED_IN
1683,4088,CHECKED_IN
1683,17072,CHECKED_IN
1683,246,CHECKED_IN
1683,2017,CHECKED_IN
1683,17073,CHECKED_IN
1683,17074,CHECKED_IN
1683,3546,CHECKED_IN
1683,17075,CHECKED_IN
1683,16151,CHECKED_IN
1683,17076,CHECKED_IN
1683,36,CHECKED_IN
1683,17077,CHECKED_IN
1683,17078,CHECKED_IN
1683,748,CHECKED_IN
1683,360,CHECKED_IN
1683,339,CHECKED_IN
1683,17079,CHECKED_IN
1683,17080,CHECKED_IN
1683,3246,CHECKED_IN
1683,17081,CHECKED_IN
1683,12,CHECKED_IN
1683,2733,CHECKED_IN
1683,17082,CHECKED_IN
1683,497,CHECKED_IN
1683,17085,CHECKED_IN
1683,17086,CHECKED_IN
1683,1514,CHECKED_IN
1683,103,CHECKED_IN
1683,290,CHECKED_IN
1683,3464,CHECKED_IN
1683,344,CHECKED_IN
1683,3002,CHECKED_IN
1683,224,CHECKED_IN
1683,4081,CHECKED_IN
1683,17093,CHECKED_IN
1683,17094,CHECKED_IN
1683,476,CHECKED_IN
1683,17095,CHECKED_IN
1683,17096,CHECKED_IN
1683,17097,CHECKED_IN
1683,2823,CHECKED_IN
1683,8734,CHECKED_IN
1683,17098,CHECKED_IN
1683,17100,CHECKED_IN
1683,15954,CHECKED_IN
1683,17101,CHECKED_IN
1683,8314,CHECKED_IN
1683,17102,CHECKED_IN
1683,17104,CHECKED_IN
1683,3624,CHECKED_IN
1683,17106,CHECKED_IN
1683,17107,CHECKED_IN
1683,1519,CHECKED_IN
1683,583,CHECKED_IN
1683,17109,CHECKED_IN
1683,17110,CHECKED_IN
1683,14450,CHECKED_IN
1700,17225,CHECKED_IN
1700,17226,CHECKED_IN
1700,17227,CHECKED_IN
1700,17228,CHECKED_IN
1700,15004,CHECKED_IN
1700,17229,CHECKED_IN
1700,17230,CHECKED_IN
1700,485,CHECKED_IN
1700,17231,CHECKED_IN
1700,17232,CHECKED_IN
1700,892,CHECKED_IN
1700,229,CHECKED_IN
1700,17233,CHECKED_IN
1700,6791,CHECKED_IN
1700,17234,CHECKED_IN
1700,323,CHECKED_IN
1700,17236,CHECKED_IN
1700,871,CHECKED_IN
1700,17237,CHECKED_IN
1700,156,CHECKED_IN
1700,1249,CHECKED_IN
1700,393,CHECKED_IN
1700,17240,CHECKED_IN
1700,17241,CHECKED_IN
1700,17242,CHECKED_IN
1700,17243,CHECKED_IN
1700,17245,CHECKED_IN
1700,17248,CHECKED_IN
1713,17356,CHECKED_IN
1713,10816,CHECKED_IN
1713,10434,CHECKED_IN
1713,298,CHECKED_IN
1713,2795,CHECKED_IN
1713,156,CHECKED_IN
1713,17358,CHECKED_IN
1713,619,CHECKED_IN
1713,176,CHECKED_IN
1713,17363,CHECKED_IN
1713,17364,CHECKED_IN
1713,17366,CHECKED_IN
1713,3002,CHECKED_IN
1713,892,CHECKED_IN
1713,5180,CHECKED_IN
1713,13803,CHECKED_IN
1713,360,CHECKED_IN
1713,17371,CHECKED_IN
1713,1054,CHECKED_IN
1713,1327,CHECKED_IN
1713,934,CHECKED_IN
1713,605,CHECKED_IN
1713,17375,CHECKED_IN
1713,1012,CHECKED_IN
1713,17377,CHECKED_IN
1713,1964,CHECKED_IN
1713,1195,CHECKED_IN
1713,1228,CHECKED_IN
1713,17383,CHECKED_IN
1713,17385,CHECKED_IN
1713,17387,CHECKED_IN
1714,17388,CHECKED_IN
1714,1809,CHECKED_IN
1714,122,CHECKED_IN
1714,17389,CHECKED_IN
1714,17390,CHECKED_IN
1714,9636,CHECKED_IN
1714,17391,CHECKED_IN
1714,17393,CHECKED_IN
1714,36,CHECKED_IN
1714,2805,CHECKED_IN
1714,2494,CHECKED_IN
1714,17394,CHECKED_IN
1714,156,CHECKED_IN
1714,189,CHECKED_IN
1714,3817,CHECKED_IN
1714,3716,CHECKED_IN
1714,8543,CHECKED_IN
1714,754,CHECKED_IN
1714,17397,CHECKED_IN
1714,17398,CHECKED_IN
1714,17399,CHECKED_IN
1714,224,CHECKED_IN
1714,17400,CHECKED_IN
1714,17401,CHECKED_IN
1714,17402,CHECKED_IN
1714,13576,CHECKED_IN
1714,17403,CHECKED_IN
1714,17404,CHECKED_IN
1714,17405,CHECKED_IN
1714,17406,CHECKED_IN
1714,17407,CHECKED_IN
1714,17408,CHECKED_IN
1714,17409,CHECKED_IN
1714,17410,CHECKED_IN
1714,17414,CHECKED_IN
1714,1140,CHECKED_IN
1714,17417,CHECKED_IN
1714,17418,CHECKED_IN
1714,17420,CHECKED_IN
1714,812,CHECKED_IN
1714,3412,CHECKED_IN
1714,17422,CHECKED_IN
1714,3933,CHECKED_IN
1714,920,CHECKED_IN
1714,17424,CHECKED_IN
1734,156,CHECKED_IN
1734,5440,CHECKED_IN
1734,12,CHECKED_IN
1734,4057,CHECKED_IN
1734,3836,CHECKED_IN
1734,17559,CHECKED_IN
1734,17561,CHECKED_IN
1734,246,CHECKED_IN
1734,6750,CHECKED_IN
1734,41,CHECKED_IN
1734,17565,CHECKED_IN
1734,17566,CHECKED_IN
1734,229,CHECKED_IN
1734,5181,CHECKED_IN
1734,858,CHECKED_IN
1734,2013,CHECKED_IN
1734,17569,CHECKED_IN
1734,1923,CHECKED_IN
1734,17570,CHECKED_IN
1734,2428,CHECKED_IN
1734,7705,CHECKED_IN
1734,1661,CHECKED_IN
1734,360,CHECKED_IN
1734,15720,CHECKED_IN
1734,7895,CHECKED_IN
1734,2675,CHECKED_IN
1734,17576,CHECKED_IN
1734,17578,CHECKED_IN
1734,17579,CHECKED_IN
1734,8106,CHECKED_IN
1734,17581,CHECKED_IN
1734,17582,CHECKED_IN
1734,7904,CHECKED_IN
1734,36,CHECKED_IN
1740,246,CHECKED_IN
1740,9493,CHECKED_IN
1740,171,CHECKED_IN
1740,910,CHECKED_IN
1740,17617,CHECKED_IN
1740,11,CHECKED_IN
1740,1964,CHECKED_IN
1740,2988,CHECKED_IN
1740,12,CHECKED_IN
1740,9687,CHECKED_IN
1740,274,CHECKED_IN
1740,17619,CHECKED_IN
1740,122,CHECKED_IN
1740,12865,CHECKED_IN
1740,224,CHECKED_IN
1740,492,CHECKED_IN
1740,128,CHECKED_IN
1740,12867,CHECKED_IN
1740,1570,CHECKED_IN
1740,583,CHECKED_IN
1740,442,CHECKED_IN
1740,17624,CHECKED_IN
1740,17625,CHECKED_IN
1740,17626,CHECKED_IN
1740,17628,CHECKED_IN
1740,17630,CHECKED_IN
1740,17632,CHECKED_IN
1740,875,CHECKED_IN
1740,17634,CHECKED_IN
1740,17635,CHECKED_IN
1740,17636,CHECKED_IN
1740,800,CHECKED_IN
1740,8853,CHECKED_IN
1740,802,CHECKED_IN
1745,149,CHECKED_IN
1745,17651,CHECKED_IN
1745,364,CHECKED_IN
1745,17652,CHECKED_IN
1745,17653,CHECKED_IN
1745,17656,CHECKED_IN
1745,17657,CHECKED_IN
1745,17658,CHECKED_IN
1745,17659,CHECKED_IN
1745,11,CHECKED_IN
1745,17660,CHECKED_IN
1745,267,CHECKED_IN
1745,432,CHECKED_IN
1745,224,CHECKED_IN
1745,812,CHECKED_IN
1745,1514,CHECKED_IN
1745,442,CHECKED_IN
1745,2792,CHECKED_IN
1745,17667,CHECKED_IN
1745,17669,CHECKED_IN
1745,156,CHECKED_IN
1745,17671,CHECKED_IN
1745,12983,CHECKED_IN
1745,17673,CHECKED_IN
1745,17674,CHECKED_IN
1745,17677,CHECKED_IN
1745,17678,CHECKED_IN
1745,748,CHECKED_IN
1745,1348,CHECKED_IN
1745,36,CHECKED_IN
1745,360,CHECKED_IN
1745,12,CHECKED_IN
1745,1195,CHECKED_IN
1757,17746,CHECKED_IN
1757,17747,CHECKED_IN
1757,246,CHECKED_IN
1757,17748,CHECKED_IN
1757,579,CHECKED_IN
1757,17749,CHECKED_IN
1757,5505,CHECKED_IN
1757,17750,CHECKED_IN
1757,41,CHECKED_IN
1757,17751,CHECKED_IN
1757,5034,CHECKED_IN
1757,111,CHECKED_IN
1757,3764,CHECKED_IN
1757,892,CHECKED_IN
1757,5717,CHECKED_IN
1757,3456,CHECKED_IN
1757,5234,CHECKED_IN
1757,17752,CHECKED_IN
1757,156,CHECKED_IN
1782,1003,CHECKED_IN
1782,344,CHECKED_IN
1782,643,CHECKED_IN
1782,111,CHECKED_IN
1782,323,CHECKED_IN
1782,103,CHECKED_IN
1782,888,CHECKED_IN
1782,17851,CHECKED_IN
1782,3782,CHECKED_IN
1782,17853,CHECKED_IN
1782,17854,CHECKED_IN
1782,1112,CHECKED_IN
1782,331,CHECKED_IN
1782,17855,CHECKED_IN
1782,17856,CHECKED_IN
1782,12,CHECKED_IN
1782,14088,CHECKED_IN
1782,17857,CHECKED_IN
1782,8,CHECKED_IN
1782,855,CHECKED_IN
1782,17858,CHECKED_IN
1782,1131,CHECKED_IN
1782,104,CHECKED_IN
1782,17861,CHECKED_IN
1782,14099,CHECKED_IN
1782,11,CHECKED_IN
1782,17765,CHECKED_IN
1782,17863,CHECKED_IN
1782,11706,CHECKED_IN
1782,1204,CHECKED_IN
1782,171,CHECKED_IN
1782,17865,CHECKED_IN
1782,17867,CHECKED_IN
1782,704,CHECKED_IN
1782,14105,CHECKED_IN
1782,17869,CHECKED_IN
1782,4494,CHECKED_IN
1782,17871,CHECKED_IN
1782,17873,CHECKED_IN
1782,47,CHECKED_IN
1782,17874,CHECKED_IN
1782,17875,CHECKED_IN
1782,766,CHECKED_IN
1782,1195,CHECKED_IN
1782,304,CHECKED_IN
1782,14095,CHECKED_IN
1782,2733,CHECKED_IN
1782,17878,CHECKED_IN
1782,156,CHECKED_IN
1782,307,CHECKED_IN
1782,14094,CHECKED_IN
1782,17882,CHECKED_IN
1782,15995,CHECKED_IN
1782,17885,CHECKED_IN
1782,14082,CHECKED_IN
1782,17888,CHECKED_IN
1782,1140,CHECKED_IN
1782,1570,CHECKED_IN
1782,17889,CHECKED_IN
1782,17890,CHECKED_IN
1782,14314,CHECKED_IN
1782,8713,CHECKED_IN
1782,17895,CHECKED_IN
1782,17896,CHECKED_IN
1782,14090,CHECKED_IN
1782,17897,CHECKED_IN
1782,161,CHECKED_IN
1782,17898,CHECKED_IN
1782,8147,CHECKED_IN
1782,3456,CHECKED_IN
1782,17899,CHECKED_IN
1782,17900,CHECKED_IN
1782,17901,CHECKED_IN
1782,862,CHECKED_IN
1782,7504,CHECKED_IN
1782,14107,CHECKED_IN
1782,393,CHECKED_IN
1782,14093,CHECKED_IN
1782,17908,CHECKED_IN
1782,1895,CHECKED_IN
1782,17910,CHECKED_IN
1782,1245,CHECKED_IN
1782,1348,CHECKED_IN
1782,1327,CHECKED_IN
1782,17911,CHECKED_IN
1782,229,CHECKED_IN
1782,14167,CHECKED_IN
1782,11117,CHECKED_IN
1792,17940,CHECKED_IN
1792,17941,CHECKED_IN
1792,32,CHECKED_IN
1792,1964,CHECKED_IN
1792,17942,CHECKED_IN
1792,17943,CHECKED_IN
1792,17944,CHECKED_IN
1792,17362,CHECKED_IN
1792,11,CHECKED_IN
1792,11567,CHECKED_IN
1792,17945,CHECKED_IN
1792,4874,CHECKED_IN
1792,17946,CHECKED_IN
1792,17947,CHECKED_IN
1792,17948,CHECKED_IN
1792,2017,CHECKED_IN
1792,12503,CHECKED_IN
1792,17949,CHECKED_IN
1792,17950,CHECKED_IN
1792,17951,CHECKED_IN
1792,2145,CHECKED_IN
1792,17952,CHECKED_IN
1792,17367,CHECKED_IN
1792,17953,CHECKED_IN
1792,11609,CHECKED_IN
1792,17955,CHECKED_IN
1792,17956,CHECKED_IN
1792,229,CHECKED_IN
1792,17957,CHECKED_IN
1792,4522,CHECKED_IN
1792,17958,CHECKED_IN
1792,17959,CHECKED_IN
1792,17960,CHECKED_IN
1792,17961,CHECKED_IN
1792,2797,CHECKED_IN
1792,121,CHECKED_IN
1792,17964,CHECKED_IN
1792,15315,CHECKED_IN
1792,17965,CHECKED_IN
1792,157,CHECKED_IN
1792,11603,CHECKED_IN
1792,17967,CHECKED_IN
1792,1228,CHECKED_IN
1792,17969,CHECKED_IN
1792,1012,CHECKED_IN
1792,170,CHECKED_IN
1792,298,CHECKED_IN
1792,17971,CHECKED_IN
1796,17976,CHECKED_IN
1796,17977,CHECKED_IN
1796,7,CHECKED_IN
1796,73,CHECKED_IN
1796,472,CHECKED_IN
1796,17978,CHECKED_IN
1796,156,CHECKED_IN
1796,111,CHECKED_IN
1796,8688,CHECKED_IN
1796,17983,CHECKED_IN
1796,213,CHECKED_IN
1796,11,CHECKED_IN
1796,17985,CHECKED_IN
1796,17986,CHECKED_IN
1796,766,CHECKED_IN
1796,17988,CHECKED_IN
1796,344,CHECKED_IN
1796,103,CHECKED_IN
1796,17989,CHECKED_IN
1796,1283,CHECKED_IN
1796,802,CHECKED_IN
1796,1023,CHECKED_IN
1796,3072,CHECKED_IN
1796,16577,CHECKED_IN
1796,17992,CHECKED_IN
1796,17993,CHECKED_IN
1825,2043,CHECKED_IN
1825,231,CHECKED_IN
1825,870,CHECKED_IN
1825,217,CHECKED_IN
1825,583,CHECKED_IN
1825,18190,CHECKED_IN
1825,5211,CHECKED_IN
1825,18191,CHECKED_IN
1825,1838,CHECKED_IN
1825,18192,CHECKED_IN
1825,246,CHECKED_IN
1825,52,CHECKED_IN
1825,323,CHECKED_IN
1825,18194,CHECKED_IN
1825,479,CHECKED_IN
1825,18195,CHECKED_IN
1825,2137,CHECKED_IN
1825,2692,CHECKED_IN
1825,13127,CHECKED_IN
1825,18197,CHECKED_IN
1825,1140,CHECKED_IN
1825,18198,CHECKED_IN
1825,10827,CHECKED_IN
1825,876,CHECKED_IN
1825,278,CHECKED_IN
1825,18200,CHECKED_IN
1825,313,CHECKED_IN
1825,18201,CHECKED_IN
1825,18202,CHECKED_IN
1825,18203,CHECKED_IN
1825,18204,CHECKED_IN
1825,18205,CHECKED_IN
1825,12,CHECKED_IN
1825,397,CHECKED_IN
1825,18206,CHECKED_IN
1825,171,CHECKED_IN
1825,18207,CHECKED_IN
1825,15885,CHECKED_IN
1825,18208,CHECKED_IN
1825,855,CHECKED_IN
1825,156,CHECKED_IN
1825,118,CHECKED_IN
1825,18211,CHECKED_IN
1825,111,CHECKED_IN
1825,17899,CHECKED_IN
1825,18213,CHECKED_IN
1825,13667,CHECKED_IN
1825,18214,CHECKED_IN
1825,170,CHECKED_IN
1825,150,CHECKED_IN
1825,18215,CHECKED_IN
1825,229,CHECKED_IN
1825,1315,CHECKED_IN
1825,11,CHECKED_IN
1825,18216,CHECKED_IN
1825,1353,CHECKED_IN
1825,6409,CHECKED_IN
1825,18217,CHECKED_IN
1825,1251,CHECKED_IN
1825,18218,CHECKED_IN
1825,442,CHECKED_IN
1825,18219,CHECKED_IN
1825,18220,CHECKED_IN
1825,6791,CHECKED_IN
1825,361,CHECKED_IN
1836,156,CHECKED_IN
1836,7,CHECKED_IN
1836,1180,CHECKED_IN
1836,18293,CHECKED_IN
1836,182,CHECKED_IN
1836,18294,CHECKED_IN
1836,18295,CHECKED_IN
1836,2568,CHECKED_IN
1836,12,CHECKED_IN
1836,3564,CHECKED_IN
1836,246,CHECKED_IN
1836,224,CHECKED_IN
1836,18298,CHECKED_IN
1836,2577,CHECKED_IN
1836,825,CHECKED_IN
1836,1532,CHECKED_IN
1836,840,CHECKED_IN
1836,18304,CHECKED_IN
1836,10675,CHECKED_IN
1836,18305,CHECKED_IN
1836,3002,CHECKED_IN
1836,18306,CHECKED_IN
1836,229,CHECKED_IN
1836,320,CHECKED_IN
1836,12874,CHECKED_IN
1836,12660,CHECKED_IN
1836,18311,CHECKED_IN
1836,855,CHECKED_IN
1836,18313,CHECKED_IN
1836,18314,CHECKED_IN
1836,397,CHECKED_IN
1836,149,CHECKED_IN
1836,7676,CHECKED_IN
1836,1524,CHECKED_IN
1836,8388,CHECKED_IN
1839,14705,CHECKED_IN
1839,6753,CHECKED_IN
1839,18332,CHECKED_IN
1839,156,CHECKED_IN
1839,3395,CHECKED_IN
1839,18335,CHECKED_IN
1839,18338,CHECKED_IN
1839,18339,CHECKED_IN
1839,18340,CHECKED_IN
1839,10532,CHECKED_IN
1839,910,CHECKED_IN
1839,18341,CHECKED_IN
1839,5428,CHECKED_IN
1839,8153,CHECKED_IN
1839,18343,CHECKED_IN
1839,11,CHECKED_IN
1839,2903,CHECKED_IN
1839,18344,CHECKED_IN
1839,7578,CHECKED_IN
1839,18345,CHECKED_IN
1839,18346,CHECKED_IN
1839,1820,CHECKED_IN
1839,111,CHECKED_IN
1839,18348,CHECKED_IN
1839,3938,CHECKED_IN
1839,18349,CHECKED_IN
1839,18350,CHECKED_IN
1839,8801,CHECKED_IN
1839,18351,CHECKED_IN
1839,1090,CHECKED_IN
1839,18352,CHECKED_IN
1839,47,CHECKED_IN
1839,1634,CHECKED_IN
1839,18353,CHECKED_IN
1839,18354,CHECKED_IN
1839,18355,CHECKED_IN
1839,18356,CHECKED_IN
1839,393,CHECKED_IN
1839,7781,CHECKED_IN
1839,18357,CHECKED_IN
1839,6706,CHECKED_IN
1839,4744,CHECKED_IN
1839,10538,CHECKED_IN
1839,18358,CHECKED_IN
1839,632,CHECKED_IN
1839,59,CHECKED_IN
1839,18360,CHECKED_IN
1839,1886,CHECKED_IN
1839,2879,CHECKED_IN
1839,18361,CHECKED_IN
1839,18362,CHECKED_IN
1839,1023,CHECKED_IN
1839,18363,CHECKED_IN
